data_type,framework,version,algorithm,category,share_pct,repetitions
DOUBLE,halide,ChooseHints,trisolv,invalid_algorithm,60.0,5
DOUBLE,halide,ChooseHints,trisolv,invalid_code,20.0,5
DOUBLE,halide,ChooseHints,trisolv,slowdown,20.0,5
DOUBLE,halide,ChooseHints,trisolv,speedup_over,0.0,5
DOUBLE,halide,ChooseHints,trisolv,speedup_under,0.0,5
DOUBLE,halide,ChooseHints,trmm,invalid_algorithm,0.0,5
DOUBLE,halide,ChooseHints,trmm,invalid_code,100.0,5
DOUBLE,halide,ChooseHints,trmm,slowdown,0.0,5
DOUBLE,halide,ChooseHints,trmm,speedup_over,0.0,5
DOUBLE,halide,ChooseHints,trmm,speedup_under,0.0,5
DOUBLE,halide,FromPlan,3mm,invalid_algorithm,100.0,5
DOUBLE,halide,FromPlan,3mm,invalid_code,0.0,5
DOUBLE,halide,FromPlan,3mm,slowdown,0.0,5
DOUBLE,halide,FromPlan,3mm,speedup_over,0.0,5
DOUBLE,halide,FromPlan,3mm,speedup_under,0.0,5
DOUBLE,halide,FromPlan,adi,invalid_algorithm,40.0,5
DOUBLE,halide,FromPlan,adi,invalid_code,40.0,5
DOUBLE,halide,FromPlan,adi,slowdown,0.0,5
DOUBLE,halide,FromPlan,adi,speedup_over,0.0,5
DOUBLE,halide,FromPlan,adi,speedup_under,20.0,5
DOUBLE,halide,FromPlan,atax,invalid_algorithm,100.0,5
DOUBLE,halide,FromPlan,atax,invalid_code,0.0,5
DOUBLE,halide,FromPlan,atax,slowdown,0.0,5
DOUBLE,halide,FromPlan,atax,speedup_over,0.0,5
DOUBLE,halide,FromPlan,atax,speedup_under,0.0,5
DOUBLE,halide,FromPlan,bicg,invalid_algorithm,60.0,5
DOUBLE,halide,FromPlan,bicg,invalid_code,0.0,5
DOUBLE,halide,FromPlan,bicg,slowdown,40.0,5
DOUBLE,halide,FromPlan,bicg,speedup_over,0.0,5
DOUBLE,halide,FromPlan,bicg,speedup_under,0.0,5
DOUBLE,halide,FromPlan,cholesky,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,cholesky,invalid_code,20.0,5
DOUBLE,halide,FromPlan,cholesky,slowdown,0.0,5
DOUBLE,halide,FromPlan,cholesky,speedup_over,0.0,5
DOUBLE,halide,FromPlan,cholesky,speedup_under,0.0,5
DOUBLE,halide,FromPlan,correlation,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,correlation,invalid_code,20.0,5
DOUBLE,halide,FromPlan,correlation,slowdown,0.0,5
DOUBLE,halide,FromPlan,correlation,speedup_over,0.0,5
DOUBLE,halide,FromPlan,correlation,speedup_under,0.0,5
DOUBLE,halide,FromPlan,covariance,invalid_algorithm,100.0,5
DOUBLE,halide,FromPlan,covariance,invalid_code,0.0,5
DOUBLE,halide,FromPlan,covariance,slowdown,0.0,5
DOUBLE,halide,FromPlan,covariance,speedup_over,0.0,5
DOUBLE,halide,FromPlan,covariance,speedup_under,0.0,5
DOUBLE,halide,FromPlan,deriche,invalid_algorithm,0.0,5
DOUBLE,halide,FromPlan,deriche,invalid_code,40.0,5
DOUBLE,halide,FromPlan,deriche,slowdown,60.0,5
DOUBLE,halide,FromPlan,deriche,speedup_over,0.0,5
DOUBLE,halide,FromPlan,deriche,speedup_under,0.0,5
DOUBLE,halide,FromPlan,doitgen,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,doitgen,invalid_code,20.0,5
DOUBLE,halide,FromPlan,doitgen,slowdown,0.0,5
DOUBLE,halide,FromPlan,doitgen,speedup_over,0.0,5
DOUBLE,halide,FromPlan,doitgen,speedup_under,0.0,5
DOUBLE,halide,FromPlan,durbin,invalid_algorithm,20.0,5
DOUBLE,halide,FromPlan,durbin,invalid_code,60.0,5
DOUBLE,halide,FromPlan,durbin,slowdown,20.0,5
DOUBLE,halide,FromPlan,durbin,speedup_over,0.0,5
DOUBLE,halide,FromPlan,durbin,speedup_under,0.0,5
DOUBLE,halide,FromPlan,fdtd-2d,invalid_algorithm,40.0,5
DOUBLE,halide,FromPlan,fdtd-2d,invalid_code,40.0,5
DOUBLE,halide,FromPlan,fdtd-2d,slowdown,20.0,5
DOUBLE,halide,FromPlan,fdtd-2d,speedup_over,0.0,5
DOUBLE,halide,FromPlan,fdtd-2d,speedup_under,0.0,5
DOUBLE,halide,FromPlan,gemver,invalid_algorithm,0.0,5
DOUBLE,halide,FromPlan,gemver,invalid_code,100.0,5
DOUBLE,halide,FromPlan,gemver,slowdown,0.0,5
DOUBLE,halide,FromPlan,gemver,speedup_over,0.0,5
DOUBLE,halide,FromPlan,gemver,speedup_under,0.0,5
DOUBLE,halide,FromPlan,gesummv,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,gesummv,invalid_code,20.0,5
DOUBLE,halide,FromPlan,gesummv,slowdown,0.0,5
DOUBLE,halide,FromPlan,gesummv,speedup_over,0.0,5
DOUBLE,halide,FromPlan,gesummv,speedup_under,0.0,5
DOUBLE,halide,FromPlan,gramschmidt,invalid_algorithm,0.0,5
DOUBLE,halide,FromPlan,gramschmidt,invalid_code,100.0,5
DOUBLE,halide,FromPlan,gramschmidt,slowdown,0.0,5
DOUBLE,halide,FromPlan,gramschmidt,speedup_over,0.0,5
DOUBLE,halide,FromPlan,gramschmidt,speedup_under,0.0,5
DOUBLE,halide,FromPlan,jacobi-1d,invalid_algorithm,40.0,5
DOUBLE,halide,FromPlan,jacobi-1d,invalid_code,40.0,5
DOUBLE,halide,FromPlan,jacobi-1d,slowdown,20.0,5
DOUBLE,halide,FromPlan,jacobi-1d,speedup_over,0.0,5
DOUBLE,halide,FromPlan,jacobi-1d,speedup_under,0.0,5
DOUBLE,halide,FromPlan,jacobi-2d,invalid_algorithm,100.0,5
DOUBLE,halide,FromPlan,jacobi-2d,invalid_code,0.0,5
DOUBLE,halide,FromPlan,jacobi-2d,slowdown,0.0,5
DOUBLE,halide,FromPlan,jacobi-2d,speedup_over,0.0,5
DOUBLE,halide,FromPlan,jacobi-2d,speedup_under,0.0,5
DOUBLE,halide,FromPlan,lu,invalid_algorithm,40.0,5
DOUBLE,halide,FromPlan,lu,invalid_code,40.0,5
DOUBLE,halide,FromPlan,lu,slowdown,20.0,5
DOUBLE,halide,FromPlan,lu,speedup_over,0.0,5
DOUBLE,halide,FromPlan,lu,speedup_under,0.0,5
DOUBLE,halide,FromPlan,ludcmp,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,ludcmp,invalid_code,20.0,5
DOUBLE,halide,FromPlan,ludcmp,slowdown,0.0,5
DOUBLE,halide,FromPlan,ludcmp,speedup_over,0.0,5
DOUBLE,halide,FromPlan,ludcmp,speedup_under,0.0,5
DOUBLE,halide,FromPlan,mvt,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,mvt,invalid_code,0.0,5
DOUBLE,halide,FromPlan,mvt,slowdown,20.0,5
DOUBLE,halide,FromPlan,mvt,speedup_over,0.0,5
DOUBLE,halide,FromPlan,mvt,speedup_under,0.0,5
DOUBLE,halide,FromPlan,nussinov,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,nussinov,invalid_code,20.0,5
DOUBLE,halide,FromPlan,nussinov,slowdown,0.0,5
DOUBLE,halide,FromPlan,nussinov,speedup_over,0.0,5
DOUBLE,halide,FromPlan,nussinov,speedup_under,0.0,5
DOUBLE,halide,FromPlan,seidel-2d,invalid_algorithm,0.0,5
DOUBLE,halide,FromPlan,seidel-2d,invalid_code,100.0,5
DOUBLE,halide,FromPlan,seidel-2d,slowdown,0.0,5
DOUBLE,halide,FromPlan,seidel-2d,speedup_over,0.0,5
DOUBLE,halide,FromPlan,seidel-2d,speedup_under,0.0,5
DOUBLE,halide,FromPlan,symm,invalid_algorithm,60.0,5
DOUBLE,halide,FromPlan,symm,invalid_code,0.0,5
DOUBLE,halide,FromPlan,symm,slowdown,0.0,5
DOUBLE,halide,FromPlan,symm,speedup_over,40.0,5
DOUBLE,halide,FromPlan,symm,speedup_under,0.0,5
DOUBLE,halide,FromPlan,syr2k,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,syr2k,invalid_code,0.0,5
DOUBLE,halide,FromPlan,syr2k,slowdown,0.0,5
DOUBLE,halide,FromPlan,syr2k,speedup_over,20.0,5
DOUBLE,halide,FromPlan,syr2k,speedup_under,0.0,5
DOUBLE,halide,FromPlan,syrk,invalid_algorithm,20.0,5
DOUBLE,halide,FromPlan,syrk,invalid_code,40.0,5
DOUBLE,halide,FromPlan,syrk,slowdown,0.0,5
DOUBLE,halide,FromPlan,syrk,speedup_over,40.0,5
DOUBLE,halide,FromPlan,syrk,speedup_under,0.0,5
DOUBLE,halide,FromPlan,trisolv,invalid_algorithm,80.0,5
DOUBLE,halide,FromPlan,trisolv,invalid_code,0.0,5
DOUBLE,halide,FromPlan,trisolv,slowdown,20.0,5
DOUBLE,halide,FromPlan,trisolv,speedup_over,0.0,5
DOUBLE,halide,FromPlan,trisolv,speedup_under,0.0,5
DOUBLE,halide,FromPlan,trmm,invalid_algorithm,20.0,5
DOUBLE,halide,FromPlan,trmm,invalid_code,80.0,5
DOUBLE,halide,FromPlan,trmm,slowdown,0.0,5
DOUBLE,halide,FromPlan,trmm,speedup_over,0.0,5
DOUBLE,halide,FromPlan,trmm,speedup_under,0.0,5
DOUBLE,halide,Naive,3mm,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,3mm,invalid_code,20.0,5
DOUBLE,halide,Naive,3mm,slowdown,0.0,5
DOUBLE,halide,Naive,3mm,speedup_over,0.0,5
DOUBLE,halide,Naive,3mm,speedup_under,0.0,5
DOUBLE,halide,Naive,adi,invalid_algorithm,40.0,5
DOUBLE,halide,Naive,adi,invalid_code,20.0,5
DOUBLE,halide,Naive,adi,slowdown,20.0,5
DOUBLE,halide,Naive,adi,speedup_over,20.0,5
DOUBLE,halide,Naive,adi,speedup_under,0.0,5
DOUBLE,halide,Naive,atax,invalid_algorithm,60.0,5
DOUBLE,halide,Naive,atax,invalid_code,20.0,5
DOUBLE,halide,Naive,atax,slowdown,20.0,5
DOUBLE,halide,Naive,atax,speedup_over,0.0,5
DOUBLE,halide,Naive,atax,speedup_under,0.0,5
DOUBLE,halide,Naive,bicg,invalid_algorithm,100.0,5
DOUBLE,halide,Naive,bicg,invalid_code,0.0,5
DOUBLE,halide,Naive,bicg,slowdown,0.0,5
DOUBLE,halide,Naive,bicg,speedup_over,0.0,5
DOUBLE,halide,Naive,bicg,speedup_under,0.0,5
DOUBLE,halide,Naive,cholesky,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,cholesky,invalid_code,0.0,5
DOUBLE,halide,Naive,cholesky,slowdown,0.0,5
DOUBLE,halide,Naive,cholesky,speedup_over,20.0,5
DOUBLE,halide,Naive,cholesky,speedup_under,0.0,5
DOUBLE,halide,Naive,correlation,invalid_algorithm,100.0,5
DOUBLE,halide,Naive,correlation,invalid_code,0.0,5
DOUBLE,halide,Naive,correlation,slowdown,0.0,5
DOUBLE,halide,Naive,correlation,speedup_over,0.0,5
DOUBLE,halide,Naive,correlation,speedup_under,0.0,5
DOUBLE,halide,Naive,covariance,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,covariance,invalid_code,0.0,5
DOUBLE,halide,Naive,covariance,slowdown,0.0,5
DOUBLE,halide,Naive,covariance,speedup_over,20.0,5
DOUBLE,halide,Naive,covariance,speedup_under,0.0,5
DOUBLE,halide,Naive,deriche,invalid_algorithm,0.0,5
DOUBLE,halide,Naive,deriche,invalid_code,80.0,5
DOUBLE,halide,Naive,deriche,slowdown,20.0,5
DOUBLE,halide,Naive,deriche,speedup_over,0.0,5
DOUBLE,halide,Naive,deriche,speedup_under,0.0,5
DOUBLE,halide,Naive,doitgen,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,doitgen,invalid_code,20.0,5
DOUBLE,halide,Naive,doitgen,slowdown,0.0,5
DOUBLE,halide,Naive,doitgen,speedup_over,0.0,5
DOUBLE,halide,Naive,doitgen,speedup_under,0.0,5
DOUBLE,halide,Naive,durbin,invalid_algorithm,100.0,5
DOUBLE,halide,Naive,durbin,invalid_code,0.0,5
DOUBLE,halide,Naive,durbin,slowdown,0.0,5
DOUBLE,halide,Naive,durbin,speedup_over,0.0,5
DOUBLE,halide,Naive,durbin,speedup_under,0.0,5
DOUBLE,halide,Naive,fdtd-2d,invalid_algorithm,40.0,5
DOUBLE,halide,Naive,fdtd-2d,invalid_code,20.0,5
DOUBLE,halide,Naive,fdtd-2d,slowdown,40.0,5
DOUBLE,halide,Naive,fdtd-2d,speedup_over,0.0,5
DOUBLE,halide,Naive,fdtd-2d,speedup_under,0.0,5
DOUBLE,halide,Naive,gemver,invalid_algorithm,0.0,5
DOUBLE,halide,Naive,gemver,invalid_code,100.0,5
DOUBLE,halide,Naive,gemver,slowdown,0.0,5
DOUBLE,halide,Naive,gemver,speedup_over,0.0,5
DOUBLE,halide,Naive,gemver,speedup_under,0.0,5
DOUBLE,halide,Naive,gesummv,invalid_algorithm,40.0,5
DOUBLE,halide,Naive,gesummv,invalid_code,20.0,5
DOUBLE,halide,Naive,gesummv,slowdown,40.0,5
DOUBLE,halide,Naive,gesummv,speedup_over,0.0,5
DOUBLE,halide,Naive,gesummv,speedup_under,0.0,5
DOUBLE,halide,Naive,gramschmidt,invalid_algorithm,0.0,5
DOUBLE,halide,Naive,gramschmidt,invalid_code,100.0,5
DOUBLE,halide,Naive,gramschmidt,slowdown,0.0,5
DOUBLE,halide,Naive,gramschmidt,speedup_over,0.0,5
DOUBLE,halide,Naive,gramschmidt,speedup_under,0.0,5
DOUBLE,halide,Naive,jacobi-1d,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,jacobi-1d,invalid_code,20.0,5
DOUBLE,halide,Naive,jacobi-1d,slowdown,0.0,5
DOUBLE,halide,Naive,jacobi-1d,speedup_over,0.0,5
DOUBLE,halide,Naive,jacobi-1d,speedup_under,0.0,5
DOUBLE,halide,Naive,jacobi-2d,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,jacobi-2d,invalid_code,20.0,5
DOUBLE,halide,Naive,jacobi-2d,slowdown,0.0,5
DOUBLE,halide,Naive,jacobi-2d,speedup_over,0.0,5
DOUBLE,halide,Naive,jacobi-2d,speedup_under,0.0,5
DOUBLE,halide,Naive,lu,invalid_algorithm,40.0,5
DOUBLE,halide,Naive,lu,invalid_code,60.0,5
DOUBLE,halide,Naive,lu,slowdown,0.0,5
DOUBLE,halide,Naive,lu,speedup_over,0.0,5
DOUBLE,halide,Naive,lu,speedup_under,0.0,5
DOUBLE,halide,Naive,ludcmp,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,ludcmp,invalid_code,0.0,5
DOUBLE,halide,Naive,ludcmp,slowdown,20.0,5
DOUBLE,halide,Naive,ludcmp,speedup_over,0.0,5
DOUBLE,halide,Naive,ludcmp,speedup_under,0.0,5
DOUBLE,halide,Naive,mvt,invalid_algorithm,60.0,5
DOUBLE,halide,Naive,mvt,invalid_code,0.0,5
DOUBLE,halide,Naive,mvt,slowdown,40.0,5
DOUBLE,halide,Naive,mvt,speedup_over,0.0,5
DOUBLE,halide,Naive,mvt,speedup_under,0.0,5
DOUBLE,halide,Naive,nussinov,invalid_algorithm,40.0,5
DOUBLE,halide,Naive,nussinov,invalid_code,60.0,5
DOUBLE,halide,Naive,nussinov,slowdown,0.0,5
DOUBLE,halide,Naive,nussinov,speedup_over,0.0,5
DOUBLE,halide,Naive,nussinov,speedup_under,0.0,5
DOUBLE,halide,Naive,seidel-2d,invalid_algorithm,60.0,5
DOUBLE,halide,Naive,seidel-2d,invalid_code,40.0,5
DOUBLE,halide,Naive,seidel-2d,slowdown,0.0,5
DOUBLE,halide,Naive,seidel-2d,speedup_over,0.0,5
DOUBLE,halide,Naive,seidel-2d,speedup_under,0.0,5
DOUBLE,halide,Naive,symm,invalid_algorithm,100.0,5
DOUBLE,halide,Naive,symm,invalid_code,0.0,5
DOUBLE,halide,Naive,symm,slowdown,0.0,5
DOUBLE,halide,Naive,symm,speedup_over,0.0,5
DOUBLE,halide,Naive,symm,speedup_under,0.0,5
DOUBLE,halide,Naive,syr2k,invalid_algorithm,100.0,5
DOUBLE,halide,Naive,syr2k,invalid_code,0.0,5
DOUBLE,halide,Naive,syr2k,slowdown,0.0,5
DOUBLE,halide,Naive,syr2k,speedup_over,0.0,5
DOUBLE,halide,Naive,syr2k,speedup_under,0.0,5
DOUBLE,halide,Naive,syrk,invalid_algorithm,80.0,5
DOUBLE,halide,Naive,syrk,invalid_code,20.0,5
DOUBLE,halide,Naive,syrk,slowdown,0.0,5
DOUBLE,halide,Naive,syrk,speedup_over,0.0,5
DOUBLE,halide,Naive,syrk,speedup_under,0.0,5
DOUBLE,halide,Naive,trisolv,invalid_algorithm,60.0,5
DOUBLE,halide,Naive,trisolv,invalid_code,20.0,5
DOUBLE,halide,Naive,trisolv,slowdown,20.0,5
DOUBLE,halide,Naive,trisolv,speedup_over,0.0,5
DOUBLE,halide,Naive,trisolv,speedup_under,0.0,5
DOUBLE,halide,Naive,trmm,invalid_algorithm,20.0,5
DOUBLE,halide,Naive,trmm,invalid_code,80.0,5
DOUBLE,halide,Naive,trmm,slowdown,0.0,5
DOUBLE,halide,Naive,trmm,speedup_over,0.0,5
DOUBLE,halide,Naive,trmm,speedup_under,0.0,5
DOUBLE,noarr,AllHints,3mm,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,3mm,invalid_code,0.0,5
DOUBLE,noarr,AllHints,3mm,slowdown,0.0,5
DOUBLE,noarr,AllHints,3mm,speedup_over,80.0,5
DOUBLE,noarr,AllHints,3mm,speedup_under,20.0,5
DOUBLE,noarr,AllHints,adi,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,adi,invalid_code,0.0,5
DOUBLE,noarr,AllHints,adi,slowdown,0.0,5
DOUBLE,noarr,AllHints,adi,speedup_over,80.0,5
DOUBLE,noarr,AllHints,adi,speedup_under,20.0,5
DOUBLE,noarr,AllHints,atax,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,atax,invalid_code,0.0,5
DOUBLE,noarr,AllHints,atax,slowdown,40.0,5
DOUBLE,noarr,AllHints,atax,speedup_over,60.0,5
DOUBLE,noarr,AllHints,atax,speedup_under,0.0,5
DOUBLE,noarr,AllHints,bicg,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,bicg,invalid_code,0.0,5
DOUBLE,noarr,AllHints,bicg,slowdown,20.0,5
DOUBLE,noarr,AllHints,bicg,speedup_over,80.0,5
DOUBLE,noarr,AllHints,bicg,speedup_under,0.0,5
DOUBLE,noarr,AllHints,cholesky,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,cholesky,invalid_code,100.0,5
DOUBLE,noarr,AllHints,cholesky,slowdown,0.0,5
DOUBLE,noarr,AllHints,cholesky,speedup_over,0.0,5
DOUBLE,noarr,AllHints,cholesky,speedup_under,0.0,5
DOUBLE,noarr,AllHints,correlation,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,correlation,invalid_code,0.0,5
DOUBLE,noarr,AllHints,correlation,slowdown,0.0,5
DOUBLE,noarr,AllHints,correlation,speedup_over,100.0,5
DOUBLE,noarr,AllHints,correlation,speedup_under,0.0,5
DOUBLE,noarr,AllHints,covariance,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,covariance,invalid_code,0.0,5
DOUBLE,noarr,AllHints,covariance,slowdown,0.0,5
DOUBLE,noarr,AllHints,covariance,speedup_over,100.0,5
DOUBLE,noarr,AllHints,covariance,speedup_under,0.0,5
DOUBLE,noarr,AllHints,deriche,invalid_algorithm,40.0,5
DOUBLE,noarr,AllHints,deriche,invalid_code,0.0,5
DOUBLE,noarr,AllHints,deriche,slowdown,0.0,5
DOUBLE,noarr,AllHints,deriche,speedup_over,60.0,5
DOUBLE,noarr,AllHints,deriche,speedup_under,0.0,5
DOUBLE,noarr,AllHints,doitgen,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,doitgen,invalid_code,0.0,5
DOUBLE,noarr,AllHints,doitgen,slowdown,0.0,5
DOUBLE,noarr,AllHints,doitgen,speedup_over,100.0,5
DOUBLE,noarr,AllHints,doitgen,speedup_under,0.0,5
DOUBLE,noarr,AllHints,durbin,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,durbin,invalid_code,0.0,5
DOUBLE,noarr,AllHints,durbin,slowdown,40.0,5
DOUBLE,noarr,AllHints,durbin,speedup_over,20.0,5
DOUBLE,noarr,AllHints,durbin,speedup_under,40.0,5
DOUBLE,noarr,AllHints,fdtd-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,fdtd-2d,invalid_code,40.0,5
DOUBLE,noarr,AllHints,fdtd-2d,slowdown,60.0,5
DOUBLE,noarr,AllHints,fdtd-2d,speedup_over,0.0,5
DOUBLE,noarr,AllHints,fdtd-2d,speedup_under,0.0,5
DOUBLE,noarr,AllHints,gemver,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,gemver,invalid_code,0.0,5
DOUBLE,noarr,AllHints,gemver,slowdown,60.0,5
DOUBLE,noarr,AllHints,gemver,speedup_over,40.0,5
DOUBLE,noarr,AllHints,gemver,speedup_under,0.0,5
DOUBLE,noarr,AllHints,gesummv,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,gesummv,invalid_code,0.0,5
DOUBLE,noarr,AllHints,gesummv,slowdown,20.0,5
DOUBLE,noarr,AllHints,gesummv,speedup_over,80.0,5
DOUBLE,noarr,AllHints,gesummv,speedup_under,0.0,5
DOUBLE,noarr,AllHints,gramschmidt,invalid_algorithm,100.0,5
DOUBLE,noarr,AllHints,gramschmidt,invalid_code,0.0,5
DOUBLE,noarr,AllHints,gramschmidt,slowdown,0.0,5
DOUBLE,noarr,AllHints,gramschmidt,speedup_over,0.0,5
DOUBLE,noarr,AllHints,gramschmidt,speedup_under,0.0,5
DOUBLE,noarr,AllHints,jacobi-1d,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,jacobi-1d,invalid_code,0.0,5
DOUBLE,noarr,AllHints,jacobi-1d,slowdown,40.0,5
DOUBLE,noarr,AllHints,jacobi-1d,speedup_over,60.0,5
DOUBLE,noarr,AllHints,jacobi-1d,speedup_under,0.0,5
DOUBLE,noarr,AllHints,jacobi-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,jacobi-2d,invalid_code,0.0,5
DOUBLE,noarr,AllHints,jacobi-2d,slowdown,100.0,5
DOUBLE,noarr,AllHints,jacobi-2d,speedup_over,0.0,5
DOUBLE,noarr,AllHints,jacobi-2d,speedup_under,0.0,5
DOUBLE,noarr,AllHints,lu,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,lu,invalid_code,0.0,5
DOUBLE,noarr,AllHints,lu,slowdown,0.0,5
DOUBLE,noarr,AllHints,lu,speedup_over,60.0,5
DOUBLE,noarr,AllHints,lu,speedup_under,40.0,5
DOUBLE,noarr,AllHints,ludcmp,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,ludcmp,invalid_code,0.0,5
DOUBLE,noarr,AllHints,ludcmp,slowdown,20.0,5
DOUBLE,noarr,AllHints,ludcmp,speedup_over,0.0,5
DOUBLE,noarr,AllHints,ludcmp,speedup_under,80.0,5
DOUBLE,noarr,AllHints,mvt,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,mvt,invalid_code,0.0,5
DOUBLE,noarr,AllHints,mvt,slowdown,60.0,5
DOUBLE,noarr,AllHints,mvt,speedup_over,40.0,5
DOUBLE,noarr,AllHints,mvt,speedup_under,0.0,5
DOUBLE,noarr,AllHints,nussinov,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,nussinov,invalid_code,100.0,5
DOUBLE,noarr,AllHints,nussinov,slowdown,0.0,5
DOUBLE,noarr,AllHints,nussinov,speedup_over,0.0,5
DOUBLE,noarr,AllHints,nussinov,speedup_under,0.0,5
DOUBLE,noarr,AllHints,seidel-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,seidel-2d,invalid_code,0.0,5
DOUBLE,noarr,AllHints,seidel-2d,slowdown,0.0,5
DOUBLE,noarr,AllHints,seidel-2d,speedup_over,80.0,5
DOUBLE,noarr,AllHints,seidel-2d,speedup_under,20.0,5
DOUBLE,noarr,AllHints,symm,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,symm,invalid_code,0.0,5
DOUBLE,noarr,AllHints,symm,slowdown,0.0,5
DOUBLE,noarr,AllHints,symm,speedup_over,100.0,5
DOUBLE,noarr,AllHints,symm,speedup_under,0.0,5
DOUBLE,noarr,AllHints,syr2k,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,syr2k,invalid_code,0.0,5
DOUBLE,noarr,AllHints,syr2k,slowdown,40.0,5
DOUBLE,noarr,AllHints,syr2k,speedup_over,60.0,5
DOUBLE,noarr,AllHints,syr2k,speedup_under,0.0,5
DOUBLE,noarr,AllHints,syrk,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,syrk,invalid_code,0.0,5
DOUBLE,noarr,AllHints,syrk,slowdown,40.0,5
DOUBLE,noarr,AllHints,syrk,speedup_over,60.0,5
DOUBLE,noarr,AllHints,syrk,speedup_under,0.0,5
DOUBLE,noarr,AllHints,trisolv,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,trisolv,invalid_code,0.0,5
DOUBLE,noarr,AllHints,trisolv,slowdown,0.0,5
DOUBLE,noarr,AllHints,trisolv,speedup_over,80.0,5
DOUBLE,noarr,AllHints,trisolv,speedup_under,20.0,5
DOUBLE,noarr,AllHints,trmm,invalid_algorithm,0.0,5
DOUBLE,noarr,AllHints,trmm,invalid_code,20.0,5
DOUBLE,noarr,AllHints,trmm,slowdown,0.0,5
DOUBLE,noarr,AllHints,trmm,speedup_over,80.0,5
DOUBLE,noarr,AllHints,trmm,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,3mm,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,3mm,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,3mm,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,3mm,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,3mm,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,adi,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,adi,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,adi,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,adi,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,adi,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,atax,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,atax,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,atax,slowdown,20.0,5
DOUBLE,noarr,ChooseHints,atax,speedup_over,80.0,5
DOUBLE,noarr,ChooseHints,atax,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,bicg,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,bicg,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,bicg,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,bicg,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,bicg,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,cholesky,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,cholesky,invalid_code,100.0,5
DOUBLE,noarr,ChooseHints,cholesky,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,cholesky,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,cholesky,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,correlation,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,correlation,invalid_code,0.0,5
