framework,version,algorithm,category,share_pct,repetitions
halide,FromPlan,syrk,invalid_code,60.0,5
halide,FromPlan,syrk,slowdown,0.0,5
halide,FromPlan,syrk,speedup_over,40.0,5
halide,FromPlan,syrk,speedup_under,0.0,5
halide,FromPlan,trisolv,invalid_algorithm,0.0,5
halide,FromPlan,trisolv,invalid_code,80.0,5
halide,FromPlan,trisolv,slowdown,20.0,5
halide,FromPlan,trisolv,speedup_over,0.0,5
halide,FromPlan,trisolv,speedup_under,0.0,5
halide,FromPlan,trmm,invalid_algorithm,0.0,5
halide,FromPlan,trmm,invalid_code,100.0,5
halide,FromPlan,trmm,slowdown,0.0,5
halide,FromPlan,trmm,speedup_over,0.0,5
halide,FromPlan,trmm,speedup_under,0.0,5
halide,Naive,2mm,invalid_algorithm,60.0,5
halide,Naive,2mm,invalid_code,40.0,5
halide,Naive,2mm,slowdown,0.0,5
halide,Naive,2mm,speedup_over,0.0,5
halide,Naive,2mm,speedup_under,0.0,5
halide,Naive,3mm,invalid_algorithm,60.0,5
halide,Naive,3mm,invalid_code,40.0,5
halide,Naive,3mm,slowdown,0.0,5
halide,Naive,3mm,speedup_over,0.0,5
halide,Naive,3mm,speedup_under,0.0,5
halide,Naive,adi,invalid_algorithm,40.0,5
halide,Naive,adi,invalid_code,20.0,5
halide,Naive,adi,slowdown,40.0,5
halide,Naive,adi,speedup_over,0.0,5
halide,Naive,adi,speedup_under,0.0,5
halide,Naive,atax,invalid_algorithm,0.0,5
halide,Naive,atax,invalid_code,80.0,5
halide,Naive,atax,slowdown,20.0,5
halide,Naive,atax,speedup_over,0.0,5
halide,Naive,atax,speedup_under,0.0,5
halide,Naive,bicg,invalid_algorithm,40.0,5
halide,Naive,bicg,invalid_code,60.0,5
halide,Naive,bicg,slowdown,0.0,5
halide,Naive,bicg,speedup_over,0.0,5
halide,Naive,bicg,speedup_under,0.0,5
halide,Naive,cholesky,invalid_algorithm,80.0,5
halide,Naive,cholesky,invalid_code,0.0,5
halide,Naive,cholesky,slowdown,0.0,5
halide,Naive,cholesky,speedup_over,0.0,5
halide,Naive,cholesky,speedup_under,20.0,5
halide,Naive,correlation,invalid_algorithm,100.0,5
halide,Naive,correlation,invalid_code,0.0,5
halide,Naive,correlation,slowdown,0.0,5
halide,Naive,correlation,speedup_over,0.0,5
halide,Naive,correlation,speedup_under,0.0,5
halide,Naive,covariance,invalid_algorithm,40.0,5
halide,Naive,covariance,invalid_code,40.0,5
halide,Naive,covariance,slowdown,0.0,5
halide,Naive,covariance,speedup_over,20.0,5
halide,Naive,covariance,speedup_under,0.0,5
halide,Naive,deriche,invalid_algorithm,0.0,5
halide,Naive,deriche,invalid_code,80.0,5
halide,Naive,deriche,slowdown,20.0,5
halide,Naive,deriche,speedup_over,0.0,5
halide,Naive,deriche,speedup_under,0.0,5
halide,Naive,doitgen,invalid_algorithm,80.0,5
halide,Naive,doitgen,invalid_code,20.0,5
halide,Naive,doitgen,slowdown,0.0,5
halide,Naive,doitgen,speedup_over,0.0,5
halide,Naive,doitgen,speedup_under,0.0,5
halide,Naive,durbin,invalid_algorithm,0.0,5
halide,Naive,durbin,invalid_code,100.0,5
halide,Naive,durbin,slowdown,0.0,5
halide,Naive,durbin,speedup_over,0.0,5
halide,Naive,durbin,speedup_under,0.0,5
halide,Naive,fdtd-2d,invalid_algorithm,20.0,5
halide,Naive,fdtd-2d,invalid_code,40.0,5
halide,Naive,fdtd-2d,slowdown,40.0,5
halide,Naive,fdtd-2d,speedup_over,0.0,5
halide,Naive,fdtd-2d,speedup_under,0.0,5
halide,Naive,floyd-warshall,invalid_algorithm,40.0,5
halide,Naive,floyd-warshall,invalid_code,0.0,5
halide,Naive,floyd-warshall,slowdown,60.0,5
halide,Naive,floyd-warshall,speedup_over,0.0,5
halide,Naive,floyd-warshall,speedup_under,0.0,5
halide,Naive,gemm,invalid_algorithm,0.0,5
halide,Naive,gemm,invalid_code,100.0,5
halide,Naive,gemm,slowdown,0.0,5
halide,Naive,gemm,speedup_over,0.0,5
halide,Naive,gemm,speedup_under,0.0,5
halide,Naive,gemver,invalid_algorithm,0.0,5
halide,Naive,gemver,invalid_code,100.0,5
halide,Naive,gemver,slowdown,0.0,5
halide,Naive,gemver,speedup_over,0.0,5
halide,Naive,gemver,speedup_under,0.0,5
halide,Naive,gesummv,invalid_algorithm,0.0,5
halide,Naive,gesummv,invalid_code,60.0,5
halide,Naive,gesummv,slowdown,40.0,5
halide,Naive,gesummv,speedup_over,0.0,5
halide,Naive,gesummv,speedup_under,0.0,5
halide,Naive,gramschmidt,invalid_algorithm,0.0,5
halide,Naive,gramschmidt,invalid_code,100.0,5
halide,Naive,gramschmidt,slowdown,0.0,5
halide,Naive,gramschmidt,speedup_over,0.0,5
halide,Naive,gramschmidt,speedup_under,0.0,5
halide,Naive,heat-3d,invalid_algorithm,0.0,5
halide,Naive,heat-3d,invalid_code,20.0,5
halide,Naive,heat-3d,slowdown,80.0,5
halide,Naive,heat-3d,speedup_over,0.0,5
halide,Naive,heat-3d,speedup_under,0.0,5
halide,Naive,jacobi-1d,invalid_algorithm,80.0,5
halide,Naive,jacobi-1d,invalid_code,20.0,5
halide,Naive,jacobi-1d,slowdown,0.0,5
halide,Naive,jacobi-1d,speedup_over,0.0,5
halide,Naive,jacobi-1d,speedup_under,0.0,5
halide,Naive,jacobi-2d,invalid_algorithm,80.0,5
halide,Naive,jacobi-2d,invalid_code,20.0,5
halide,Naive,jacobi-2d,slowdown,0.0,5
halide,Naive,jacobi-2d,speedup_over,0.0,5
halide,Naive,jacobi-2d,speedup_under,0.0,5
halide,Naive,lu,invalid_algorithm,0.0,5
halide,Naive,lu,invalid_code,100.0,5
halide,Naive,lu,slowdown,0.0,5
halide,Naive,lu,speedup_over,0.0,5
halide,Naive,lu,speedup_under,0.0,5
halide,Naive,ludcmp,invalid_algorithm,0.0,5
halide,Naive,ludcmp,invalid_code,80.0,5
halide,Naive,ludcmp,slowdown,20.0,5
halide,Naive,ludcmp,speedup_over,0.0,5
halide,Naive,ludcmp,speedup_under,0.0,5
halide,Naive,mvt,invalid_algorithm,0.0,5
halide,Naive,mvt,invalid_code,60.0,5
halide,Naive,mvt,slowdown,40.0,5
halide,Naive,mvt,speedup_over,0.0,5
halide,Naive,mvt,speedup_under,0.0,5
halide,Naive,nussinov,invalid_algorithm,0.0,5
halide,Naive,nussinov,invalid_code,100.0,5
halide,Naive,nussinov,slowdown,0.0,5
halide,Naive,nussinov,speedup_over,0.0,5
halide,Naive,nussinov,speedup_under,0.0,5
halide,Naive,seidel-2d,invalid_algorithm,60.0,5
halide,Naive,seidel-2d,invalid_code,40.0,5
halide,Naive,seidel-2d,slowdown,0.0,5
halide,Naive,seidel-2d,speedup_over,0.0,5
halide,Naive,seidel-2d,speedup_under,0.0,5
halide,Naive,symm,invalid_algorithm,20.0,5
halide,Naive,symm,invalid_code,80.0,5
halide,Naive,symm,slowdown,0.0,5
halide,Naive,symm,speedup_over,0.0,5
halide,Naive,symm,speedup_under,0.0,5
halide,Naive,syr2k,invalid_algorithm,40.0,5
halide,Naive,syr2k,invalid_code,60.0,5
halide,Naive,syr2k,slowdown,0.0,5
halide,Naive,syr2k,speedup_over,0.0,5
halide,Naive,syr2k,speedup_under,0.0,5
halide,Naive,syrk,invalid_algorithm,60.0,5
halide,Naive,syrk,invalid_code,40.0,5
halide,Naive,syrk,slowdown,0.0,5
halide,Naive,syrk,speedup_over,0.0,5
halide,Naive,syrk,speedup_under,0.0,5
halide,Naive,trisolv,invalid_algorithm,20.0,5
halide,Naive,trisolv,invalid_code,60.0,5
halide,Naive,trisolv,slowdown,20.0,5
halide,Naive,trisolv,speedup_over,0.0,5
halide,Naive,trisolv,speedup_under,0.0,5
halide,Naive,trmm,invalid_algorithm,0.0,5
halide,Naive,trmm,invalid_code,100.0,5
halide,Naive,trmm,slowdown,0.0,5
halide,Naive,trmm,speedup_over,0.0,5
halide,Naive,trmm,speedup_under,0.0,5
noarr,AllHints,2mm,invalid_algorithm,0.0,5
noarr,AllHints,2mm,invalid_code,0.0,5
noarr,AllHints,2mm,slowdown,0.0,5
noarr,AllHints,2mm,speedup_over,100.0,5
noarr,AllHints,2mm,speedup_under,0.0,5
noarr,AllHints,3mm,invalid_algorithm,0.0,5
noarr,AllHints,3mm,invalid_code,0.0,5
noarr,AllHints,3mm,slowdown,0.0,5
noarr,AllHints,3mm,speedup_over,80.0,5
noarr,AllHints,3mm,speedup_under,20.0,5
noarr,AllHints,adi,invalid_algorithm,0.0,5
noarr,AllHints,adi,invalid_code,0.0,5
noarr,AllHints,adi,slowdown,20.0,5
noarr,AllHints,adi,speedup_over,80.0,5
noarr,AllHints,adi,speedup_under,0.0,5
noarr,AllHints,atax,invalid_algorithm,0.0,5
noarr,AllHints,atax,invalid_code,0.0,5
noarr,AllHints,atax,slowdown,40.0,5
noarr,AllHints,atax,speedup_over,60.0,5
noarr,AllHints,atax,speedup_under,0.0,5
noarr,AllHints,bicg,invalid_algorithm,0.0,5
noarr,AllHints,bicg,invalid_code,0.0,5
noarr,AllHints,bicg,slowdown,20.0,5
noarr,AllHints,bicg,speedup_over,80.0,5
noarr,AllHints,bicg,speedup_under,0.0,5
noarr,AllHints,cholesky,invalid_algorithm,0.0,5
noarr,AllHints,cholesky,invalid_code,100.0,5
noarr,AllHints,cholesky,slowdown,0.0,5
noarr,AllHints,cholesky,speedup_over,0.0,5
noarr,AllHints,cholesky,speedup_under,0.0,5
noarr,AllHints,correlation,invalid_algorithm,0.0,5
noarr,AllHints,correlation,invalid_code,0.0,5
noarr,AllHints,correlation,slowdown,0.0,5
noarr,AllHints,correlation,speedup_over,60.0,5
noarr,AllHints,correlation,speedup_under,40.0,5
noarr,AllHints,covariance,invalid_algorithm,0.0,5
noarr,AllHints,covariance,invalid_code,0.0,5
noarr,AllHints,covariance,slowdown,20.0,5
noarr,AllHints,covariance,speedup_over,80.0,5
noarr,AllHints,covariance,speedup_under,0.0,5
noarr,AllHints,deriche,invalid_algorithm,40.0,5
noarr,AllHints,deriche,invalid_code,0.0,5
noarr,AllHints,deriche,slowdown,0.0,5
noarr,AllHints,deriche,speedup_over,60.0,5
noarr,AllHints,deriche,speedup_under,0.0,5
noarr,AllHints,doitgen,invalid_algorithm,0.0,5
noarr,AllHints,doitgen,invalid_code,0.0,5
noarr,AllHints,doitgen,slowdown,0.0,5
noarr,AllHints,doitgen,speedup_over,100.0,5
noarr,AllHints,doitgen,speedup_under,0.0,5
noarr,AllHints,durbin,invalid_algorithm,0.0,5
noarr,AllHints,durbin,invalid_code,0.0,5
noarr,AllHints,durbin,slowdown,20.0,5
noarr,AllHints,durbin,speedup_over,80.0,5
noarr,AllHints,durbin,speedup_under,0.0,5
noarr,AllHints,fdtd-2d,invalid_algorithm,0.0,5
noarr,AllHints,fdtd-2d,invalid_code,40.0,5
noarr,AllHints,fdtd-2d,slowdown,40.0,5
noarr,AllHints,fdtd-2d,speedup_over,0.0,5
noarr,AllHints,fdtd-2d,speedup_under,20.0,5
noarr,AllHints,floyd-warshall,invalid_algorithm,0.0,5
noarr,AllHints,floyd-warshall,invalid_code,0.0,5
noarr,AllHints,floyd-warshall,slowdown,0.0,5
noarr,AllHints,floyd-warshall,speedup_over,100.0,5
noarr,AllHints,floyd-warshall,speedup_under,0.0,5
noarr,AllHints,gemm,invalid_algorithm,0.0,5
noarr,AllHints,gemm,invalid_code,20.0,5
noarr,AllHints,gemm,slowdown,80.0,5
noarr,AllHints,gemm,speedup_over,0.0,5
noarr,AllHints,gemm,speedup_under,0.0,5
noarr,AllHints,gemver,invalid_algorithm,0.0,5
noarr,AllHints,gemver,invalid_code,0.0,5
noarr,AllHints,gemver,slowdown,60.0,5
noarr,AllHints,gemver,speedup_over,40.0,5
noarr,AllHints,gemver,speedup_under,0.0,5
noarr,AllHints,gesummv,invalid_algorithm,0.0,5
noarr,AllHints,gesummv,invalid_code,0.0,5
noarr,AllHints,gesummv,slowdown,20.0,5
noarr,AllHints,gesummv,speedup_over,80.0,5
noarr,AllHints,gesummv,speedup_under,0.0,5
noarr,AllHints,gramschmidt,invalid_algorithm,100.0,5
noarr,AllHints,gramschmidt,invalid_code,0.0,5
noarr,AllHints,gramschmidt,slowdown,0.0,5
noarr,AllHints,gramschmidt,speedup_over,0.0,5
noarr,AllHints,gramschmidt,speedup_under,0.0,5
noarr,AllHints,heat-3d,invalid_algorithm,0.0,5
noarr,AllHints,heat-3d,invalid_code,20.0,5
noarr,AllHints,heat-3d,slowdown,80.0,5
noarr,AllHints,heat-3d,speedup_over,0.0,5
noarr,AllHints,heat-3d,speedup_under,0.0,5
noarr,AllHints,jacobi-1d,invalid_algorithm,0.0,5
noarr,AllHints,jacobi-1d,invalid_code,0.0,5
noarr,AllHints,jacobi-1d,slowdown,40.0,5
noarr,AllHints,jacobi-1d,speedup_over,60.0,5
noarr,AllHints,jacobi-1d,speedup_under,0.0,5
noarr,AllHints,jacobi-2d,invalid_algorithm,0.0,5
noarr,AllHints,jacobi-2d,invalid_code,0.0,5
noarr,AllHints,jacobi-2d,slowdown,100.0,5
noarr,AllHints,jacobi-2d,speedup_over,0.0,5
noarr,AllHints,jacobi-2d,speedup_under,0.0,5
noarr,AllHints,lu,invalid_algorithm,0.0,5
noarr,AllHints,lu,invalid_code,0.0,5
noarr,AllHints,lu,slowdown,0.0,5
noarr,AllHints,lu,speedup_over,80.0,5
noarr,AllHints,lu,speedup_under,20.0,5
noarr,AllHints,ludcmp,invalid_algorithm,0.0,5
noarr,AllHints,ludcmp,invalid_code,0.0,5
noarr,AllHints,ludcmp,slowdown,20.0,5
noarr,AllHints,ludcmp,speedup_over,0.0,5
noarr,AllHints,ludcmp,speedup_under,80.0,5
noarr,AllHints,mvt,invalid_algorithm,0.0,5
noarr,AllHints,mvt,invalid_code,0.0,5
noarr,AllHints,mvt,slowdown,60.0,5
noarr,AllHints,mvt,speedup_over,40.0,5
noarr,AllHints,mvt,speedup_under,0.0,5
noarr,AllHints,nussinov,invalid_algorithm,0.0,5
noarr,AllHints,nussinov,invalid_code,100.0,5
noarr,AllHints,nussinov,slowdown,0.0,5
noarr,AllHints,nussinov,speedup_over,0.0,5
noarr,AllHints,nussinov,speedup_under,0.0,5
noarr,AllHints,seidel-2d,invalid_algorithm,0.0,5
noarr,AllHints,seidel-2d,invalid_code,0.0,5
noarr,AllHints,seidel-2d,slowdown,0.0,5
noarr,AllHints,seidel-2d,speedup_over,80.0,5
noarr,AllHints,seidel-2d,speedup_under,20.0,5
noarr,AllHints,symm,invalid_algorithm,0.0,5
noarr,AllHints,symm,invalid_code,0.0,5
noarr,AllHints,symm,slowdown,20.0,5
noarr,AllHints,symm,speedup_over,80.0,5
noarr,AllHints,symm,speedup_under,0.0,5
noarr,AllHints,syr2k,invalid_algorithm,0.0,5
noarr,AllHints,syr2k,invalid_code,0.0,5
noarr,AllHints,syr2k,slowdown,40.0,5
noarr,AllHints,syr2k,speedup_over,60.0,5
noarr,AllHints,syr2k,speedup_under,0.0,5
noarr,AllHints,syrk,invalid_algorithm,0.0,5
noarr,AllHints,syrk,invalid_code,0.0,5
noarr,AllHints,syrk,slowdown,40.0,5
noarr,AllHints,syrk,speedup_over,40.0,5
noarr,AllHints,syrk,speedup_under,20.0,5
noarr,AllHints,trisolv,invalid_algorithm,0.0,5
noarr,AllHints,trisolv,invalid_code,0.0,5
noarr,AllHints,trisolv,slowdown,0.0,5
noarr,AllHints,trisolv,speedup_over,80.0,5
noarr,AllHints,trisolv,speedup_under,20.0,5
noarr,AllHints,trmm,invalid_algorithm,0.0,5
noarr,AllHints,trmm,invalid_code,20.0,5
noarr,AllHints,trmm,slowdown,20.0,5
noarr,AllHints,trmm,speedup_over,60.0,5
noarr,AllHints,trmm,speedup_under,0.0,5
noarr,ChooseHints,2mm,invalid_algorithm,0.0,5
noarr,ChooseHints,2mm,invalid_code,0.0,5
noarr,ChooseHints,2mm,slowdown,0.0,5
noarr,ChooseHints,2mm,speedup_over,100.0,5
noarr,ChooseHints,2mm,speedup_under,0.0,5
noarr,ChooseHints,3mm,invalid_algorithm,0.0,5
noarr,ChooseHints,3mm,invalid_code,0.0,5
noarr,ChooseHints,3mm,slowdown,0.0,5
noarr,ChooseHints,3mm,speedup_over,100.0,5
noarr,ChooseHints,3mm,speedup_under,0.0,5
noarr,ChooseHints,adi,invalid_algorithm,0.0,5
noarr,ChooseHints,adi,invalid_code,0.0,5
noarr,ChooseHints,adi,slowdown,0.0,5
noarr,ChooseHints,adi,speedup_over,100.0,5
noarr,ChooseHints,adi,speedup_under,0.0,5
noarr,ChooseHints,atax,invalid_algorithm,0.0,5
noarr,ChooseHints,atax,invalid_code,0.0,5
noarr,ChooseHints,atax,slowdown,20.0,5
noarr,ChooseHints,atax,speedup_over,80.0,5
noarr,ChooseHints,atax,speedup_under,0.0,5
noarr,ChooseHints,bicg,invalid_algorithm,0.0,5
noarr,ChooseHints,bicg,invalid_code,0.0,5
noarr,ChooseHints,bicg,slowdown,0.0,5
noarr,ChooseHints,bicg,speedup_over,100.0,5
noarr,ChooseHints,bicg,speedup_under,0.0,5
noarr,ChooseHints,cholesky,invalid_algorithm,0.0,5
noarr,ChooseHints,cholesky,invalid_code,100.0,5
noarr,ChooseHints,cholesky,slowdown,0.0,5
noarr,ChooseHints,cholesky,speedup_over,0.0,5
noarr,ChooseHints,cholesky,speedup_under,0.0,5
noarr,ChooseHints,correlation,invalid_algorithm,0.0,5
noarr,ChooseHints,correlation,invalid_code,0.0,5
noarr,ChooseHints,correlation,slowdown,20.0,5
noarr,ChooseHints,correlation,speedup_over,60.0,5
noarr,ChooseHints,correlation,speedup_under,20.0,5
noarr,ChooseHints,covariance,invalid_algorithm,0.0,5
noarr,ChooseHints,covariance,invalid_code,0.0,5
noarr,ChooseHints,covariance,slowdown,0.0,5
noarr,ChooseHints,covariance,speedup_over,100.0,5
noarr,ChooseHints,covariance,speedup_under,0.0,5
noarr,ChooseHints,deriche,invalid_algorithm,20.0,5
noarr,ChooseHints,deriche,invalid_code,20.0,5
noarr,ChooseHints,deriche,slowdown,20.0,5
noarr,ChooseHints,deriche,speedup_over,40.0,5
noarr,ChooseHints,deriche,speedup_under,0.0,5
noarr,ChooseHints,doitgen,invalid_algorithm,0.0,5
noarr,ChooseHints,doitgen,invalid_code,0.0,5
noarr,ChooseHints,doitgen,slowdown,0.0,5
noarr,ChooseHints,doitgen,speedup_over,100.0,5
noarr,ChooseHints,doitgen,speedup_under,0.0,5
noarr,ChooseHints,durbin,invalid_algorithm,0.0,5
noarr,ChooseHints,durbin,invalid_code,0.0,5
noarr,ChooseHints,durbin,slowdown,20.0,5
noarr,ChooseHints,durbin,speedup_over,40.0,5
noarr,ChooseHints,durbin,speedup_under,40.0,5
noarr,ChooseHints,fdtd-2d,invalid_algorithm,0.0,5
noarr,ChooseHints,fdtd-2d,invalid_code,40.0,5
noarr,ChooseHints,fdtd-2d,slowdown,60.0,5
noarr,ChooseHints,fdtd-2d,speedup_over,0.0,5
noarr,ChooseHints,fdtd-2d,speedup_under,0.0,5
noarr,ChooseHints,floyd-warshall,invalid_algorithm,0.0,5
noarr,ChooseHints,floyd-warshall,invalid_code,0.0,5
noarr,ChooseHints,floyd-warshall,slowdown,40.0,5
noarr,ChooseHints,floyd-warshall,speedup_over,60.0,5
noarr,ChooseHints,floyd-warshall,speedup_under,0.0,5
noarr,ChooseHints,gemm,invalid_algorithm,0.0,5
noarr,ChooseHints,gemm,invalid_code,0.0,5
noarr,ChooseHints,gemm,slowdown,100.0,5
noarr,ChooseHints,gemm,speedup_over,0.0,5
noarr,ChooseHints,gemm,speedup_under,0.0,5
noarr,ChooseHints,gemver,invalid_algorithm,0.0,5
noarr,ChooseHints,gemver,invalid_code,0.0,5
noarr,ChooseHints,gemver,slowdown,20.0,5
noarr,ChooseHints,gemver,speedup_over,80.0,5
noarr,ChooseHints,gemver,speedup_under,0.0,5
noarr,ChooseHints,gesummv,invalid_algorithm,0.0,5
noarr,ChooseHints,gesummv,invalid_code,0.0,5
noarr,ChooseHints,gesummv,slowdown,60.0,5
noarr,ChooseHints,gesummv,speedup_over,40.0,5
noarr,ChooseHints,gesummv,speedup_under,0.0,5
noarr,ChooseHints,gramschmidt,invalid_algorithm,100.0,5
noarr,ChooseHints,gramschmidt,invalid_code,0.0,5
noarr,ChooseHints,gramschmidt,slowdown,0.0,5
noarr,ChooseHints,gramschmidt,speedup_over,0.0,5
noarr,ChooseHints,gramschmidt,speedup_under,0.0,5
noarr,ChooseHints,heat-3d,invalid_algorithm,0.0,5
noarr,ChooseHints,heat-3d,invalid_code,0.0,5
noarr,ChooseHints,heat-3d,slowdown,0.0,5
noarr,ChooseHints,heat-3d,speedup_over,0.0,5
noarr,ChooseHints,heat-3d,speedup_under,100.0,5
noarr,ChooseHints,jacobi-1d,invalid_algorithm,0.0,5
noarr,ChooseHints,jacobi-1d,invalid_code,0.0,5
noarr,ChooseHints,jacobi-1d,slowdown,100.0,5
noarr,ChooseHints,jacobi-1d,speedup_over,0.0,5
noarr,ChooseHints,jacobi-1d,speedup_under,0.0,5
noarr,ChooseHints,jacobi-2d,invalid_algorithm,0.0,5
noarr,ChooseHints,jacobi-2d,invalid_code,0.0,5
noarr,ChooseHints,jacobi-2d,slowdown,60.0,5
noarr,ChooseHints,jacobi-2d,speedup_over,0.0,5
noarr,ChooseHints,jacobi-2d,speedup_under,40.0,5
noarr,ChooseHints,lu,invalid_algorithm,20.0,5
noarr,ChooseHints,lu,invalid_code,0.0,5
noarr,ChooseHints,lu,slowdown,0.0,5
noarr,ChooseHints,lu,speedup_over,40.0,5
noarr,ChooseHints,lu,speedup_under,40.0,5
noarr,ChooseHints,ludcmp,invalid_algorithm,0.0,5
noarr,ChooseHints,ludcmp,invalid_code,0.0,5
noarr,ChooseHints,ludcmp,slowdown,60.0,5
noarr,ChooseHints,ludcmp,speedup_over,0.0,5
noarr,ChooseHints,ludcmp,speedup_under,40.0,5
noarr,ChooseHints,mvt,invalid_algorithm,0.0,5
noarr,ChooseHints,mvt,invalid_code,0.0,5
noarr,ChooseHints,mvt,slowdown,0.0,5
noarr,ChooseHints,mvt,speedup_over,100.0,5
noarr,ChooseHints,mvt,speedup_under,0.0,5
noarr,ChooseHints,nussinov,invalid_algorithm,0.0,5
noarr,ChooseHints,nussinov,invalid_code,100.0,5
noarr,ChooseHints,nussinov,slowdown,0.0,5
noarr,ChooseHints,nussinov,speedup_over,0.0,5
noarr,ChooseHints,nussinov,speedup_under,0.0,5
noarr,ChooseHints,seidel-2d,invalid_algorithm,0.0,5
noarr,ChooseHints,seidel-2d,invalid_code,0.0,5
noarr,ChooseHints,seidel-2d,slowdown,0.0,5
noarr,ChooseHints,seidel-2d,speedup_over,60.0,5
noarr,ChooseHints,seidel-2d,speedup_under,40.0,5
noarr,ChooseHints,symm,invalid_algorithm,20.0,5
noarr,ChooseHints,symm,invalid_code,0.0,5
noarr,ChooseHints,symm,slowdown,0.0,5
noarr,ChooseHints,symm,speedup_over,80.0,5
noarr,ChooseHints,symm,speedup_under,0.0,5
noarr,ChooseHints,syr2k,invalid_algorithm,0.0,5
noarr,ChooseHints,syr2k,invalid_code,0.0,5
noarr,ChooseHints,syr2k,slowdown,20.0,5
noarr,ChooseHints,syr2k,speedup_over,80.0,5
noarr,ChooseHints,syr2k,speedup_under,0.0,5
noarr,ChooseHints,syrk,invalid_algorithm,20.0,5
noarr,ChooseHints,syrk,invalid_code,0.0,5
noarr,ChooseHints,syrk,slowdown,20.0,5
noarr,ChooseHints,syrk,speedup_over,0.0,5
noarr,ChooseHints,syrk,speedup_under,60.0,5
noarr,ChooseHints,trisolv,invalid_algorithm,0.0,5
noarr,ChooseHints,trisolv,invalid_code,0.0,5
noarr,ChooseHints,trisolv,slowdown,0.0,5
noarr,ChooseHints,trisolv,speedup_over,100.0,5
noarr,ChooseHints,trisolv,speedup_under,0.0,5
noarr,ChooseHints,trmm,invalid_algorithm,0.0,5
noarr,ChooseHints,trmm,invalid_code,0.0,5
noarr,ChooseHints,trmm,slowdown,0.0,5
noarr,ChooseHints,trmm,speedup_over,100.0,5
noarr,ChooseHints,trmm,speedup_under,0.0,5
noarr,FromPlan,2mm,invalid_algorithm,0.0,5
noarr,FromPlan,2mm,invalid_code,0.0,5
noarr,FromPlan,2mm,slowdown,40.0,5
noarr,FromPlan,2mm,speedup_over,20.0,5
noarr,FromPlan,2mm,speedup_under,40.0,5
noarr,FromPlan,3mm,invalid_algorithm,0.0,5
noarr,FromPlan,3mm,invalid_code,0.0,5
noarr,FromPlan,3mm,slowdown,20.0,5
noarr,FromPlan,3mm,speedup_over,80.0,5
noarr,FromPlan,3mm,speedup_under,0.0,5
noarr,FromPlan,adi,invalid_algorithm,0.0,5
noarr,FromPlan,adi,invalid_code,0.0,5
noarr,FromPlan,adi,slowdown,20.0,5
noarr,FromPlan,adi,speedup_over,60.0,5
noarr,FromPlan,adi,speedup_under,20.0,5
noarr,FromPlan,atax,invalid_algorithm,0.0,5
noarr,FromPlan,atax,invalid_code,60.0,5
noarr,FromPlan,atax,slowdown,40.0,5
noarr,FromPlan,atax,speedup_over,0.0,5
noarr,FromPlan,atax,speedup_under,0.0,5
noarr,FromPlan,bicg,invalid_algorithm,0.0,5
noarr,FromPlan,bicg,invalid_code,60.0,5
noarr,FromPlan,bicg,slowdown,0.0,5
noarr,FromPlan,bicg,speedup_over,40.0,5
noarr,FromPlan,bicg,speedup_under,0.0,5
noarr,FromPlan,cholesky,invalid_algorithm,0.0,5
noarr,FromPlan,cholesky,invalid_code,100.0,5
noarr,FromPlan,cholesky,slowdown,0.0,5
noarr,FromPlan,cholesky,speedup_over,0.0,5
noarr,FromPlan,cholesky,speedup_under,0.0,5
noarr,FromPlan,correlation,invalid_algorithm,0.0,5
noarr,FromPlan,correlation,invalid_code,0.0,5
noarr,FromPlan,correlation,slowdown,0.0,5
noarr,FromPlan,correlation,speedup_over,100.0,5
noarr,FromPlan,correlation,speedup_under,0.0,5
noarr,FromPlan,covariance,invalid_algorithm,0.0,5
noarr,FromPlan,covariance,invalid_code,20.0,5
noarr,FromPlan,covariance,slowdown,20.0,5
noarr,FromPlan,covariance,speedup_over,60.0,5
noarr,FromPlan,covariance,speedup_under,0.0,5
noarr,FromPlan,deriche,invalid_algorithm,0.0,5
noarr,FromPlan,deriche,invalid_code,0.0,5
noarr,FromPlan,deriche,slowdown,20.0,5
noarr,FromPlan,deriche,speedup_over,80.0,5
noarr,FromPlan,deriche,speedup_under,0.0,5
noarr,FromPlan,doitgen,invalid_algorithm,0.0,5
noarr,FromPlan,doitgen,invalid_code,0.0,5
noarr,FromPlan,doitgen,slowdown,0.0,5
noarr,FromPlan,doitgen,speedup_over,100.0,5
noarr,FromPlan,doitgen,speedup_under,0.0,5
noarr,FromPlan,durbin,invalid_algorithm,0.0,5
noarr,FromPlan,durbin,invalid_code,0.0,5
noarr,FromPlan,durbin,slowdown,0.0,5
noarr,FromPlan,durbin,speedup_over,100.0,5
noarr,FromPlan,durbin,speedup_under,0.0,5
noarr,FromPlan,fdtd-2d,invalid_algorithm,0.0,5
noarr,FromPlan,fdtd-2d,invalid_code,40.0,5
noarr,FromPlan,fdtd-2d,slowdown,40.0,5
noarr,FromPlan,fdtd-2d,speedup_over,0.0,5
noarr,FromPlan,fdtd-2d,speedup_under,20.0,5
noarr,FromPlan,floyd-warshall,invalid_algorithm,20.0,5
noarr,FromPlan,floyd-warshall,invalid_code,0.0,5
noarr,FromPlan,floyd-warshall,slowdown,0.0,5
noarr,FromPlan,floyd-warshall,speedup_over,60.0,5
noarr,FromPlan,floyd-warshall,speedup_under,20.0,5
